Unnamed: 0,Uni,WBtc,Link,Usd,Comp,Eth,BlockNo
47,5.487540131136893,19458.38516147226,7.623502724459568,1.0000553034013004,307.0567565903433,1340.6657880613755,15564500.0
48,5.370357284882608,19100.68015112454,7.237104410710713,1.0000422911018516,307.0567565903433,1337.505974739236,15568000.0
49,5.494443679923167,19454.9625643046,7.228556954699163,1.0000125746128994,307.0567565903433,1362.6758135650302,15571500.0
50,5.395462001286899,18901.07051188945,7.092084756661405,0.999979473833586,307.0567565903433,1334.856831219705,15575000.0
51,5.388580972223194,18900.13382581488,6.9496794646187,0.9999805884607544,307.0567565903433,1331.779260804933,15578500.0
52,5.429452845547315,19278.568558037052,6.944786052400093,0.9999757563166152,307.0567565903433,1356.1478422542475,15582000.0
53,5.33247766520736,18426.977033842242,6.702329320593678,0.9999714638687508,307.0567565903433,1243.359746285224,15585500.0
54,5.840644991785452,19250.67256427793,7.001090442345469,0.9999789746519696,307.0567565903433,1308.9211145958525,15589000.0
55,5.686713706406697,19397.500407459833,7.100082977001506,0.999979560611012,307.0567565903433,1333.0962720514713,15592500.0
56,5.798007671429009,18916.831012299364,7.211365174125099,0.9999797442513212,307.0567565903433,1296.992806865759,15596000.0
57,5.8838929854259305,19302.582386910984,7.4264796424429615,0.9999846957646588,307.0567565903433,1326.3423981159008,15599500.0
58,5.980843402657932,19036.76302853812,7.689079506075588,0.9999848680812098,307.0567565903433,1328.4635388550453,15603000.0
59,5.805456924095456,18872.51988503385,7.678139225968603,0.9999925874864152,307.0567565903433,1314.469725,15606500.0
60,5.873921915806234,19060.367470814486,7.944296810660982,0.9999918159050709,307.0567565903433,1323.6747674655735,15610000.0
61,5.675555141452352,18827.30162211468,7.8701984591744445,0.9999905220397084,307.0567565903433,1293.3558309046798,15613500.0
62,5.712413993999388,19122.18946631517,7.724852225825809,0.9999773189409732,307.0567565903433,1314.4336429165187,15617000.0
63,5.815012225911772,19147.335474543528,7.773613877192937,0.9999827782370008,307.0567565903433,1322.0170150000001,15620500.0
64,6.549446758250173,20167.714686888445,8.198155006032875,0.9999749661580588,307.0567565903433,1383.7764126356506,15624000.0
65,6.4041427070692425,19019.93226233618,7.83691075661671,0.9999753687997656,307.0567565903433,1321.8260116163508,15627500.0
66,6.124453800484747,18642.237100913942,7.868357588764146,0.9999779361935952,307.0567565903433,1274.3108950105345,15631000.0
67,6.4318552437779655,19575.085189106285,7.880681357266567,1.0000326945903806,307.0567565903433,1349.52891776249,15634500.0
68,6.336990880538684,19334.773097775887,7.684286435936812,1.0000321970507031,307.0567565903433,1324.787277622139,15638000.0
69,6.352087450174813,19467.41728425609,7.742289027325724,1.000020602222673,307.0567565903433,1335.2870850000004,15641500.0
70,6.336922121310378,19565.0011292043,7.879033338442949,1.0000122620281169,307.0567565903433,1341.5059243215564,15645000.0
71,6.36636388368896,19472.03865520643,7.540451542219095,1.0000084947612935,307.0567565903433,1340.7771424670475,15648500.0
72,6.499065279899669,19326.780538984694,7.603234411404188,1.0000070207441376,307.0567565903433,1327.4779247267588,15652000.0
73,6.486819278412655,19265.279399026367,7.393654220389325,1.0000196822122982,307.0567565903433,1311.8345369958427,15655500.0
74,6.408732667596937,19297.92238096951,7.487307353597925,1.0000214622648382,307.0567565903433,1312.7482447342027,15659000.0
75,6.2193922163450175,19273.34789439649,7.32560352236191,1.0000096465219313,307.0567565903433,1308.6886735742405,15662500.0
76,6.319518917286691,19223.73126519884,7.122015995543134,1.0000047458100711,307.0567565903433,1290.042211865363,15666000.0
77,6.341747052130005,19566.602773731804,7.343269184792174,0.9999940343108292,307.0567565903433,1323.2409716091377,15669500.0
78,6.631453354990307,19757.349537143928,7.523111504394608,0.9999763543029676,307.0567565903433,1334.7072744207778,15673000.0
79,6.7998799164282095,20026.625708084386,7.816414888560238,0.99990408746684,307.0567565903433,1347.8730688197375,15676500.0
80,6.708719813492558,20173.136898283617,7.738602903500262,0.99980983527123,307.0567565903433,1351.911601589669,15680000.0
81,6.831472443174987,20220.77335631684,7.768814199216473,0.9997882524961048,307.0567565903433,1354.021208355921,15683500.0
82,6.910211001239048,20321.70087845945,7.880678921037315,0.9998438259808421,307.0567565903433,1374.9238601944994,15687000.0
83,6.9152957972456965,20037.840094931118,7.861547181538964,0.9998308554098676,307.0567565903433,1363.1057723505505,15690500.0
84,6.925650495228911,19991.445369815563,7.6520503724377145,0.9998342231835162,307.0567565903433,1355.5082578145555,15694000.0
85,6.846938420238893,19403.67111893161,7.574727684236013,0.9998417027530476,307.0567565903433,1323.5005046000404,15697500.0
86,6.791890180447747,19534.599124857607,7.599147617418611,0.9998663357210792,307.0567565903433,1333.1360419978878,15701000.0
87,6.6369434130577885,19511.94333229143,7.550710255390994,0.9998771026490124,307.0567565903433,1324.2592523192204,15704500.0
88,6.614087167155546,19387.87231575721,7.3594947637665715,0.9998793639942746,307.0567565903433,1310.2807952626106,15708000.0
89,6.641609569086329,19487.74451532024,7.499392305307583,0.9998872389614522,307.0567565903433,1324.2887382809147,15711500.0
90,6.674391775664472,19465.28842749952,7.571083750165808,0.9998835306167204,307.0567565903433,1324.0149481201215,15715000.0
91,6.51647430777038,19307.15612285104,7.5031484370178925,0.9998798724918609,307.0567565903433,1307.1576959965605,15718500.0
92,6.370745447631188,19010.71079695848,7.376694267879692,0.9999714655414446,307.0567565903433,1275.1309559049778,15722000.0
93,6.220160338156835,19004.50275146476,7.196633470314528,1.0000935082472304,307.0567565903433,1280.2660095641734,15725500.0
94,6.209925755211843,19051.488240797462,7.153793192586267,1.0001305742166655,307.0567565903433,1283.2776249398262,15729000.0
95,6.028144826652055,19089.68419076253,7.15912794680782,1.0001572392889957,307.0567565903433,1297.820287475586,15732500.0
96,6.0343386601693485,19161.1527261562,7.118977825260584,1.0001519035257338,307.0567565903433,1295.7150608454406,15736000.0
97,5.802374810845352,18310.064925971,6.534894645981934,1.0000908200864966,307.0567565903433,1207.8380837449056,15739500.0
98,6.196672975122906,19417.392418592088,7.048455847674296,1.0001005830671532,307.0567565903433,1294.2127852034728,15743000.0
99,6.34889500840019,19778.62281990913,7.229335885996318,1.0000509754901152,307.0567565903433,1340.0788306318502,15746500.0
100,6.281469599818988,19164.389052040617,6.9213456791910986,1.000028153459498,307.0567565903433,1297.2932862362527,15750000.0
101,6.222491767976291,19124.537033802062,6.8883287742547585,1.000025912626574,307.0567565903433,1285.1854299094946,15753500.0
102,6.1841584634179405,19062.699172408302,6.878332426225028,1.0000236381581742,307.0567565903433,1274.724720810321,15757000.0
103,6.204797841243148,19132.924534823618,6.978823832584292,1.0000220509043227,307.0567565903433,1283.2442557388085,15760500.0
104,6.222520715088343,19297.522356576417,7.113065729137649,1.0000181781101702,307.0567565903433,1306.7571939179472,15764000.0
105,6.17576390047444,19475.951997063326,7.222243340035076,1.000122630653771,307.0567565903433,1320.7132486494074,15767500.0
106,6.398004988341553,19532.06730423041,7.242956883690074,1.0000859977670202,307.0567565903433,1330.9056492227635,15771000.0
107,6.335240108076127,19555.80799708209,7.262512133063656,1.0000726286853991,307.0567565903433,1324.7841443554034,15774500.0
108,6.581309431621249,19291.361211266903,7.181014996389835,1.0000470216742452,307.0567565903433,1311.5052146632836,15778000.0
109,6.512544492284593,19210.4729522837,7.044457529531519,1.0000352082310358,307.0567565903433,1304.057178893803,15781500.0
110,6.6387942783084375,19192.14108193054,6.9687746742126375,1.0000326162150512,307.0567565903433,1292.3923947122812,15785000.0
111,6.427536368647423,19127.42190846621,6.864664157449713,1.0000411532996096,307.0567565903433,1292.122217416976,15788500.0
112,6.0801737386027535,19036.195564717174,6.592710776435071,1.0000410606589392,307.0567565903433,1281.4374336549865,15792000.0
113,5.965382285141593,19016.22559094662,6.648662771420021,1.000039987711636,307.0567565903433,1277.9789368104316,15795500.0
114,6.045506945504044,19181.37925915875,6.734946299184688,1.0001180279749151,307.0567565903433,1302.7628126515074,15799000.0
115,6.057111068645084,19170.100333142054,6.865919162710261,1.000083210496986,307.0567565903433,1304.4654639849632,15802500.0
116,6.0861690374531685,19182.613379164228,6.917018959317563,1.0000447601087408,307.0567565903433,1310.9580179753773,15806000.0
117,6.094008198697276,19196.21048388496,6.95887661063993,1.0000386300476214,307.0567565903433,1310.5846378015685,15809500.0
118,6.169700392261013,19453.066116683985,6.892266865718327,0.9999579816953388,307.0567565903433,1330.9720392086024,15813000.0
119,6.157262991084482,19321.98343477056,6.960536664373329,0.9999519505601816,307.0567565903433,1336.29531526382,15816500.0
120,6.142982387558298,19361.465513421146,7.0252195824503945,0.9999948075955264,307.0567565903433,1348.8483831787107,15820000.0
121,6.143840892762143,19313.735581266686,6.892780532896019,0.9999906874304464,307.0567565903433,1347.543547302615,15823500.0
122,6.4584842159797695,20258.88255178951,7.0520700561865715,0.9999760839700044,307.0567565903433,1497.788115,15827000.0
123,6.481921656713535,20211.23944294929,7.1625723898947005,0.9998361506807087,307.0567565903433,1494.2986150000004,15830500.0
124,6.734912291956749,20803.88013824985,7.1568501124252535,0.9998212013286202,307.0567565903433,1565.4714142427285,15834000.0
125,6.9336005694575045,20800.79966541652,7.215855704056505,0.9998288338671452,307.0567565903433,1565.7623085819187,15837500.0
126,7.137435280568428,20600.17186116137,7.117239212545288,0.999809904389243,307.0567565903433,1555.639981544336,15841000.0
127,6.86511984953372,20265.426572021344,6.9098656612360765,0.9998385014887076,307.0567565903433,1505.8758480050947,15844500.0
128,6.765433777090401,20685.13810408836,7.116351440241343,0.9998373002241252,307.0567565903433,1565.7321965897695,15848000.0
129,6.869942116799673,20725.024231975927,7.163434443797808,0.9998281274851066,307.0567565903433,1582.2808597213148,15851500.0
130,6.960393276281838,20909.98474068503,7.345685072168972,0.9997550019004436,307.0567565903433,1636.1279452640986,15855000.0
131,7.216211877964036,20770.309642751952,7.790006368077156,0.9997414944427632,307.0567565903433,1620.2446651549449,15858500.0
132,7.022830605520048,20686.74951693936,7.548358832405191,0.9997062169071008,307.0567565903433,1589.6274751955787,15862000.0
133,7.002881620608645,20512.97039488121,7.925924984992628,0.9996996803723188,307.0567565903433,1579.3626550000001,15865500.0
134,6.906450564768568,20312.9541880203,8.010626111316121,1.0000188084324142,307.0567565903433,1565.155267805138,15869000.0
135,6.982188269783593,20558.320567205952,7.849448013533729,1.0001060470886067,307.0567565903433,1591.6907009938604,15872500.0
136,7.301260294343706,20382.006505965383,7.691146922806586,1.0001711212940576,307.0567565903433,1572.5066209726865,15876000.0
137,7.195773269586872,20478.011009824222,7.780781536779273,1.0002550607451473,307.0567565903433,1588.5222246253006,15879500.0
138,7.0443146264516185,20412.171543597527,7.770115759087218,1.0001516271910358,307.0567565903433,1560.5386748006513,15883000.0
139,7.296964662066365,20264.7845176438,7.591953024665459,1.0000532238782718,307.0567565903433,1545.4222587943154,15886500.0
140,7.272353992226793,20142.72939874683,7.710999383639537,1.0000368066867504,307.0567565903433,1532.2553067210363,15890000.0
141,7.061686108688574,20250.926021652136,7.841539933784268,1.000019058332395,307.0567565903433,1538.269438969562,15893500.0
142,7.377800830601604,20795.41764322821,8.398053653038648,1.0000765367383768,307.0567565903433,1618.5996091050833,15897000.0
143,7.537513725452792,21388.09569760988,8.835209924750398,1.0000192998034436,307.0567565903433,1654.9694395830497,15900500.0
144,7.7917486872738815,21337.89971951092,8.616770961040622,0.9999683532834354,307.0567565903433,1644.9672825993978,15904000.0
145,7.66278019982412,21304.85300320402,8.700247886784137,0.9999713646242264,307.0567565903433,1628.5296132258454,15907500.0
146,7.4667927567801105,21230.71810403544,8.644801632891458,0.9999642582610392,307.0567565903433,1620.0151142845682,15911000.0
147,7.28369574281305,20927.13064249867,8.159078654416701,1.0000006802800592,307.0567565903433,1571.1565750243603,15914500.0
148,7.271140393454357,20733.44570233994,8.241086191909522,0.9999660980602788,307.0567565903433,1579.104092198886,15918000.0
149,7.0865615543868525,20509.57868090701,8.777557709223771,0.9999676152103102,307.0567565903433,1564.4954042162478,15921500.0
150,6.511844401428464,19670.712160449155,8.822501552316387,0.9997727000324989,307.0567565903433,1481.3089366455074,15925000.0
151,5.8587920532143345,18504.205912459467,7.424270340891693,0.9999412489290318,307.0567565903433,1325.856748495226,15928500.0
152,5.381642639961377,17688.92768146134,6.56802328247393,1.0007341116476716,307.0567565903433,1195.7054713897132,15932000.0
153,4.792897897300646,15911.877260150108,6.13239187700032,1.0015897508031788,307.0567565903433,1122.4282467321157,15935500.0
154,5.536432495560559,16522.571413382953,6.602289647764347,1.0048119706322032,307.0567565903433,1188.7651829760596,15939000.0
155,5.695511539037157,17808.63451298904,7.24892769221346,1.0027180630453971,307.0567565903433,1318.9317953861585,15942500.0
156,5.6955266896401895,17366.958400552023,7.0884808816414,1.0024066018761748,307.0567565903433,1278.1751070613298,15946000.0
157,6.124014761994685,16814.844549565743,6.8160693341263325,1.0023416742110411,307.0567565903433,1269.864741757719,15949500.0
158,5.5496885225880765,16806.251242477272,6.440856232450737,1.0025325666065934,307.0567565903433,1260.8887698511967,15953000.0
159,5.570762241715012,16811.212579865205,6.289144128788083,1.0015329086915423,307.0567565903433,1265.7435174664295,15956500.0
160,5.975703476784352,16709.064618082306,6.3340690523847725,1.0016752807423654,307.0567565903433,1246.5091990531441,15960000.0
161,5.824800449848478,16486.925787481283,6.1327109617938005,1.0012171304591502,307.0567565903433,1228.1694337515528,15963500.0
162,5.842924766582568,16823.881785511265,6.228882340260931,1.0013295605639343,307.0567565903433,1267.6861751393235,15967000.0
163,5.906018488097447,16352.01671229152,6.084651228830996,1.0013576876177188,307.0567565903433,1226.6553961816105,15970500.0
164,6.067200158206885,16836.518279975753,6.387384991787632,1.0012418230004625,307.0567565903433,1267.865803184622,15974000.0
165,6.306205889063457,16740.795573665084,6.372078922900252,1.001036348198942,307.0567565903433,1246.9087570832291,15977500.0
166,6.253408565807531,16796.850226839728,6.495795389151338,1.0007685058054463,307.0567565903433,1250.7389427177015,15981000.0
167,5.988170649381062,16521.516603763717,6.230629741087498,1.0008782925436632,307.0567565903433,1207.0009548159273,15984500.0
168,5.971410526042442,16534.939294101234,6.17198347265316,1.0007360439558028,307.0567565903433,1206.7187372672302,15988000.0
169,5.774982140090611,16637.06827572269,6.233495395680125,1.0006613582160304,307.0567565903433,1203.0322728977894,15991500.0
170,5.883568996480055,16790.591081682185,6.311646041201396,1.0006551808969475,307.0567565903433,1217.373927727157,15995000.0
171,5.889610495864531,16539.65742979299,6.137186696570673,1.000894445974892,307.0567565903433,1213.6593352287634,15998500.0
172,5.7091680270009295,16527.82579619055,6.0888873155176455,1.0010321255577699,307.0567565903433,1210.3408046497022,16002000.0
173,5.800852022056402,16561.636166803153,6.160852404430098,1.0010982978294949,307.0567565903433,1210.3277210758813,16005500.0
174,5.7885720341050915,16677.21183298025,6.178396659303129,1.0011746938713375,307.0567565903433,1218.1612006644193,16009000.0
175,5.523491705864342,16495.276958705494,5.9863156991879904,1.0012426407563195,307.0567565903433,1171.5193798722494,16012500.0
176,5.3908682440201465,16114.10495833908,5.717917747110246,1.0015385368642566,307.0567565903433,1125.8869908655818,16016000.0
177,5.3330073319426665,16067.04441489384,5.787929562209753,1.0012822786725095,307.0567565903433,1133.4368425550106,16019500.0
178,5.1499293121072895,15784.299249569944,6.022861801981749,1.0012402906455733,307.0567565903433,1107.2831537474717,16023000.0
179,5.211587880746516,16086.009953200537,6.353141790124727,1.0009343846331196,307.0567565903433,1129.222396825856,16026500.0
180,5.415352100480264,16433.568368555865,6.458275092343558,1.001107066070516,307.0567565903433,1157.7903415470923,16030000.0
181,5.395390438519751,16418.616021223577,6.425237380871217,1.0010154614912694,307.0567565903433,1166.297610625439,16033500.0
182,5.530518046575712,16661.651822867214,6.776003457495094,1.000902820074626,307.0567565903433,1198.5766262832462,16037000.0
183,5.418241052444916,16423.92814836269,6.758406957223683,1.0006920372609125,307.0567565903433,1199.1059899926754,16040500.0
184,5.368031036371119,16411.17620914748,6.740937633378878,1.0005726841105762,307.0567565903433,1194.51166259767,16044000.0
185,5.3635804785357255,16316.503960154994,6.8505305854057905,1.0005770242922494,307.0567565903433,1187.9299072265626,16047500.0
186,5.434452724427644,16510.157716097405,6.939651296983044,1.0005032449574085,307.0567565903433,1222.8800858835482,16051000.0
187,5.5610630641483425,16457.524214125984,6.915019858718313,1.000468829094451,307.0567565903433,1221.13503601931,16054500.0
188,5.498941100826602,16372.169614561675,7.1699239430390085,1.0004407756463152,307.0567565903433,1206.682694995649,16058000.0
189,5.453044220782798,16463.130381846255,7.112840113557876,1.000456243265868,307.0567565903433,1215.5265965694693,16061500.0
190,5.484690061555973,16387.529740829712,6.905512623604379,1.0004371608525369,307.0567565903433,1202.9236086437272,16065000.0
191,5.186345790616514,16140.88540525906,6.802786489453544,1.0003595092887516,307.0567565903433,1170.260073242199,16068500.0
192,5.300968894816304,16155.089933075005,7.213814103589785,1.0002799967851037,307.0567565903433,1170.8124060058594,16072000.0
193,5.551019834769454,16463.312801510983,7.395119955222395,1.0002989108272553,307.0567565903433,1217.5666702938836,16075500.0
194,5.504085244119503,16457.221626811384,7.359461791416132,1.000226449879902,307.0567565903433,1219.9808548387175,16079000.0
195,5.741722658619231,16844.768533650495,7.4454332366421285,1.0000072552809194,307.0567565903433,1263.9677117626907,16082500.0
196,5.8355185960697975,17163.058229933406,7.758597226597695,0.9998450337698296,307.0567565903433,1297.8057835239224,16086000.0
197,5.7853123614618385,17076.554782228577,7.555046059260699,0.9999257419732996,307.0567565903433,1282.2618091623438,16089500.0
198,5.89846575520392,16928.86776502623,7.697420635857093,0.9998660453297143,307.0567565903433,1278.7323739690635,16093000.0
199,5.929139274220328,16915.316700308947,7.6375905417573735,0.9997415810405124,307.0567565903433,1277.1655346000605,16096500.0
200,6.441116631347404,16987.05162072715,7.611812915919634,0.9998076686317884,307.0567565903433,1292.2124617440718,16100000.0
201,6.240812250258299,16931.875770594186,7.409655703092778,0.9998357812536824,307.0567565903433,1270.296071805286,16103500.0
202,6.178163011882947,16899.24761004908,7.345772461016361,0.9998711695978332,307.0567565903433,1260.4187902109845,16107000.0
203,6.1710103435240455,16952.273402240302,7.333755582493102,0.9998587600461154,307.0567565903433,1259.8335713008194,16110500.0
204,6.267002948361647,17050.446927607743,7.364265859454963,0.999802385849729,307.0567565903433,1278.666374267578,16114000.0
205,6.376406639909936,17298.569140123658,7.562411955595424,0.9998003625183494,307.0567565903433,1301.5601982392855,16117500.0
206,6.15068996700319,16889.962648944922,7.1942304295979564,0.9998356708520396,307.0567565903433,1254.032402401204,16121000.0
207,6.16170660706219,16983.07838268456,7.300016855655512,0.9998457674749456,307.0567565903433,1260.9168361676227,16124500.0
208,6.101369772587543,16906.611049137784,7.082501389710295,0.9999073391898788,307.0567565903433,1246.5142050000002,16128000.0
209,5.940118320226118,16721.931310512387,6.814498420030124,0.9999042096572028,307.0567565903433,1226.3117739987513,16131500.0
210,6.015948715479028,16806.572850995122,6.8515131309427675,0.9998891620190266,307.0567565903433,1232.1018712445564,16135000.0
211,5.955632159837911,16800.591477928683,6.868836339221311,0.9999009675998414,307.0567565903433,1231.0065151459482,16138500.0
212,6.179082458000326,17201.115542887903,7.0705469492798585,0.9998236643745271,307.0567565903433,1283.6495353295795,16142000.0
213,6.1490320035005395,17195.304228699264,7.0095961605299975,0.999897268470331,307.0567565903433,1281.3504325543927,16145500.0
214,6.156606058252836,17121.81748236915,6.960752371576554,0.9998687573503156,307.0567565903433,1269.2162813815194,16149000.0
215,6.168901076888505,17098.506992534436,6.8343633241520765,0.9999022294931658,307.0567565903433,1263.9363819326002,16152500.0
216,6.1514712508129525,17144.594876968928,6.893769466770239,0.9999018077735534,307.0567565903433,1269.0637693268345,16156000.0
217,6.0750306992405525,17141.84719522157,6.879179187007028,0.9999000341655476,307.0567565903433,1275.4193106135,16159500.0
218,6.050831965757746,17143.198308926098,6.8914151092529305,0.9998928223785112,307.0567565903433,1274.4246061437548,16163000.0
219,5.816633074390419,16898.510210276778,6.589155939365172,0.999865912392896,307.0567565903433,1246.4952939454774,16166500.0
220,5.825648972738165,16963.174548361734,6.634747541962741,0.9997750722746944,307.0567565903433,1251.8045392819529,16170000.0
221,5.906073460520768,17158.635034175284,6.606405645322853,0.9997474252024052,307.0567565903433,1273.6661489489654,16173500.0
222,6.15592399389722,17743.357002056116,6.920445337888258,0.9997995676968212,307.0567565903433,1325.1513632976284,16177000.0
223,6.0924489561240405,17770.57642460637,6.88039906978,0.9999464720668804,307.0567565903433,1320.563243739746,16180500.0
224,6.1195327684954,18015.23365732479,6.8782225856475225,0.9999759552701782,307.0567565903433,1339.4806232137696,16184000.0
225,5.8955474165926685,17719.94502037392,6.622671207832634,0.999783406243352,307.0567565903433,1289.555171438441,16187500.0
226,5.933352338559213,17460.802883379496,6.5855757994746575,0.9997476718398064,307.0567565903433,1271.8948638736915,16191000.0
227,5.8569652515166855,17348.38310299933,6.519070311634128,0.9998859073550124,307.0567565903433,1271.1779597444256,16194500.0
228,5.580116767388866,16974.941970388594,6.218535193804375,0.99985298300676,307.0567565903433,1213.7318659329665,16198000.0
229,5.298782618066374,16603.429332473384,5.894062244338088,0.9997776990273936,307.0567565903433,1169.7669274548293,16201500.0
230,5.391517495190623,16684.892447059072,5.986675861327004,0.9998001891539784,307.0567565903433,1179.8634826663174,16205000.0
231,5.374876372636889,16712.0452513817,5.997445347994836,0.9997958087024424,307.0567565903433,1182.8184068804228,16208500.0
232,5.342235621471637,16697.98698181766,5.984421598464325,0.9998055849497988,307.0567565903433,1178.2997162730126,16212000.0
233,5.389901153669435,16743.692925656112,5.996201663339074,0.9997508141182172,307.0567565903433,1192.9617922204002,16215500.0
234,5.3242530188638115,16724.426376980162,6.008520099729699,0.9997574189596752,307.0567565903433,1185.8699844282148,16219000.0
235,5.110825895176617,16391.557408326058,5.8036394604670845,0.9998615875928708,307.0567565903433,1173.4430144999885,16222500.0
236,5.336354568837863,16765.318074486742,6.045710572682125,0.9998183662178638,307.0567565903433,1215.2563537198841,16226000.0
237,5.333047086936925,16836.147970248057,5.974773043890988,0.999800614723746,307.0567565903433,1211.7631097640124,16229500.0
238,5.282205093064098,16808.886653298232,5.969894982995513,0.9998059493686786,307.0567565903433,1214.9450539482393,16233000.0
239,5.294567700168549,16766.871176784232,5.94823551100078,0.9998464570733584,307.0567565903433,1213.0139839369613,16236500.0
