,Unnamed: 0,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,usdc_borrow_balance,wbtc_borrow_balance,comp_borrow_balance,uni_borrow_balance,link_borrow_balance,weth_collateral_balance,usdc_collateral_balance,wbtc_collateral_balance,comp_collateral_balance,uni_collateral_balance,link_collateral_balance
488,488,27653.204803666536,10125.72421476111,0.3661681995505469,14-1-2023,16407536,259.64999999999986,20,14,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
489,489,0.0,0.0,0.0,14-1-2023,16408145,56.0,22,14,1,,,,,,,,,,,,
490,490,0.0,0.0,0.0,15-1-2023,16409272,12.0,2,15,1,,,,,,,,,,,,
491,491,607260.1879202398,249930.6293784513,0.4115709120244159,15-1-2023,16411068,259.64999999999986,8,15,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,492,217491.3724135016,20828.12057639552,0.09576527264169554,15-1-2023,16411260,259.64999999999986,9,15,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506885236480696,0.049311476351930415,0.0,0.0
493,493,0.00020653009653293544,0.0,0.0,15-1-2023,16411395,304.0,9,15,1,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
494,494,0.0,0.0,0.0,15-1-2023,16411565,0.0,10,15,1,,,,,,,,,,,,
495,495,0.0,0.0,0.0,15-1-2023,16412637,53.0,13,15,1,,,,,,,,,,,,
496,496,0.0,0.0,0.0,15-1-2023,16414426,0.0,19,15,1,,,,,,,,,,,,
497,497,1.1081797275158779e-06,0.0,0.0,16-1-2023,16417026,37.0,4,16,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
498,498,0.0,0.0,0.0,16-1-2023,16417763,0.0,7,16,1,,,,,,,,,,,,
499,499,0.00015694979703841002,0.00011194473150133325,0.7132518398474716,16-1-2023,16417770,259.64999999999986,7,16,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,500,1999.7099406527009,0.0,0.0,16-1-2023,16421269,0.0,18,16,1,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
501,501,0.0,0.0,0.0,16-1-2023,16422564,296.0,23,16,1,,,,,,,,,,,,
502,502,0.0001568593748095605,1.599722304924361e-05,0.10198448813572976,17-1-2023,16424662,259.64999999999986,6,17,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,503,0.0,0.0,0.0,17-1-2023,16425534,0.0,9,17,1,,,,,,,,,,,,
504,504,9.652364550521694e-08,0.0,0.0,18-1-2023,16432928,320.0,9,18,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
505,505,0.00021995358797846537,0.0,0.0,18-1-2023,16434403,0.0,14,18,1,,,,,,,0.0,0.0,0.9728574112305438,0.027142588769456133,0.0,0.0
506,506,0.0,0.0,0.0,18-1-2023,16434980,9.0,16,18,1,,,,,,,,,,,,
507,507,133.43316855784008,0.933178000243612,0.006993598445794996,18-1-2023,16435410,259.64999999999986,18,18,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,508,3.314175456051466e-07,0.0,0.0,18-1-2023,16436157,43.0,20,18,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
509,509,476.3039843688879,0.0,0.0,18-1-2023,16436949,3.0,23,18,1,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
510,510,54744.84148166209,24893.594951156832,0.4547203768869337,19-1-2023,16437229,259.64999999999986,0,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,511,115.4788935137083,101.55164289622157,0.8793957043255399,19-1-2023,16437335,259.64999999999986,0,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
512,512,1.2270446719312395e-07,0.0,0.0,19-1-2023,16437382,398.0,0,19,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
513,513,85.64915465884005,25.928384191718806,0.3027278470522848,19-1-2023,16437413,259.64999999999986,0,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
514,514,0.0,0.0,0.0,19-1-2023,16437432,209.0,1,19,1,,,,,,,,,,,,
515,515,168.0369129901284,9.99926822206244,0.059506378950498,19-1-2023,16439107,259.64999999999986,6,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
516,516,1.5628130418234754,4.2995072720785215e-05,2.7511334734331993e-05,19-1-2023,16442465,259.64999999999986,17,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
517,517,0.0,0.0,0.0,19-1-2023,16442630,4.0,18,19,1,,,,,,,,,,,,
518,518,278.658775875194,129.9849875770286,0.4664665132787578,19-1-2023,16443858,259.64999999999986,22,19,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
519,519,0.00021598998695560175,0.0,0.0,19-1-2023,16444084,11.0,23,19,1,,,,,,,0.0,0.0,0.9723593215083018,0.027640678491698198,0.0,0.0
520,520,691.07778822,0.0,0.0,20-1-2023,16445024,8.0,2,20,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
521,521,0.0,0.0,0.0,20-1-2023,16445369,20.0,3,20,1,,,,,,,,,,,,
522,522,1.4860199034974708e-06,0.0,0.0,20-1-2023,16447567,35.0,10,20,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
523,523,67088.52663393684,30673.775570661517,0.4572134329023277,20-1-2023,16449808,259.64999999999986,18,20,1,0.0,1.0,0.0,0.0,0.0,0.0,0.4270398543581636,0.0,0.5729601456418363,0.0,0.0,0.0
524,524,0.0,0.0,0.0,21-1-2023,16451919,49.0,1,21,1,,,,,,,,,,,,
525,525,0.0,0.0,0.0,21-1-2023,16454716,62.0,10,21,1,,,,,,,,,,,,
526,526,0.0,0.0,0.0,21-1-2023,16454733,0.0,10,21,1,,,,,,,,,,,,
527,527,0.0,0.0,0.0,21-1-2023,16454757,48.0,11,21,1,,,,,,,,,,,,
528,528,6.410179063457923e-07,0.0,0.0,21-1-2023,16456687,429.0,17,21,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
529,529,0.0,0.0,0.0,22-1-2023,16459393,259.64999999999986,2,22,1,,,,,,,,,,,,
530,530,6.507849924413756,0.0,0.0,22-1-2023,16461991,3.0,11,22,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
531,531,0.0,0.0,0.0,22-1-2023,16462583,25.0,13,22,1,,,,,,,,,,,,
532,532,0.0,0.0,0.0,22-1-2023,16463020,14.0,14,22,1,,,,,,,,,,,,
533,533,2.481960339920762e-07,0.0,0.0,22-1-2023,16464404,394.0,19,22,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
534,534,0.00022701001474336358,0.0,0.0,23-1-2023,16466242,47.0,1,23,1,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
535,535,8.000235372721398e-07,0.0,0.0,23-1-2023,16467676,18.0,6,23,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
536,536,14.712587966258152,1.5771470730009591,0.1071971210379838,23-1-2023,16468862,259.64999999999986,10,23,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,537,8.02731670169731e-06,0.0,0.0,23-1-2023,16471619,135.0,19,23,1,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
538,538,360654.7987162933,270098.40849165077,0.7489111733797333,23-1-2023,16472458,259.64999999999986,22,23,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,539,1.678043284767964e-06,0.0,0.0,24-1-2023,16475091,75.0,7,24,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
540,540,0.0,0.0,0.0,24-1-2023,16475331,44.0,7,24,1,,,,,,,,,,,,
541,541,877.6059125667617,809.2957517985006,0.9221630577117784,24-1-2023,16477122,259.64999999999986,13,24,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,542,8.960287207901613e-06,0.0,0.0,24-1-2023,16478467,8.0,18,24,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
543,543,0.0,0.0,0.0,24-1-2023,16478640,77.0,19,24,1,,,,,,,,,,,,
544,544,1.6136036004726425e-05,0.0,0.0,24-1-2023,16478694,56.0,19,24,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
545,545,0.0,0.0,0.0,24-1-2023,16478938,32.0,20,24,1,,,,,,,,,,,,
546,546,0.0,0.0,0.0,24-1-2023,16479384,270.0,21,24,1,,,,,,,,,,,,
547,547,0.0,0.0,0.0,24-1-2023,16479466,257.0,21,24,1,,,,,,,,,,,,
548,548,1.3972436467463342e-05,0.0,0.0,24-1-2023,16479693,93.0,22,24,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
549,549,1.1710053641514509e-05,0.0,0.0,24-1-2023,16479754,107.0,22,24,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
550,550,53449859.64061613,0.0,0.0,24-1-2023,16479991,16.0,23,24,1,,,,,,,0.349718860706462,0.0,0.0,0.6502811392935379,0.0,0.0
551,551,0.0,0.0,0.0,24-1-2023,16480048,110.0,23,24,1,,,,,,,,,,,,
552,552,0.0,0.0,0.0,25-1-2023,16480145,0.0,0,25,1,,,,,,,,,,,,
553,553,476.3039843688879,0.0,0.0,25-1-2023,16480563,24.0,1,25,1,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
554,554,0.0,0.0,0.0,25-1-2023,16486762,43.0,22,25,1,,,,,,,,,,,,
555,555,0.0,0.0,0.0,25-1-2023,16486765,44.0,22,25,1,,,,,,,,,,,,
556,556,0.0,0.0,0.0,25-1-2023,16486831,12.0,22,25,1,,,,,,,,,,,,
557,557,0.0,0.0,0.0,26-1-2023,16488337,2.0,3,26,1,,,,,,,,,,,,
558,558,4086.8780685629995,3620.838371235147,0.8859668212485434,26-1-2023,16488752,259.64999999999986,4,26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.9326042714274494,0.0,5.6493188306549656e-08,0.06739567207936227,0.0,0.0
559,559,0.0,0.0,0.0,26-1-2023,16488880,0.0,5,26,1,,,,,,,,,,,,
560,560,27370.615532759522,16236.361306153858,0.5932040982681144,26-1-2023,16489000,259.64999999999986,5,26,1,0.11748054077613235,0.8825194592238677,0.0,0.0,0.0,0.0,0.16421087588492952,0.0,0.16796754893985485,0.5689965799679811,0.0658026437707191,0.03302235143651537
561,561,0.00023075990335985277,0.0,0.0,26-1-2023,16489097,3.0,6,26,1,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
562,562,0.0,0.0,0.0,26-1-2023,16489433,5.0,7,26,1,,,,,,,,,,,,
563,563,861874.1120742202,44210.19968008733,0.05129542593371244,26-1-2023,16489690,259.64999999999986,8,26,1,0.3650065262010628,0.6349934737989371,0.0,0.0,0.0,0.0,0.8804166329557171,0.0,0.0,0.08105405040210048,0.03852931664218237,0.0
564,564,861874.1120742202,44210.1950338967,0.051295420542912834,26-1-2023,16489708,259.64999999999986,8,26,1,0.3650065645607648,0.6349934354392351,0.0,0.0,0.0,0.0,0.8804166329557171,0.0,0.0,0.08105405040210048,0.03852931664218237,0.0
565,565,0.0,0.0,0.0,26-1-2023,16490147,17.0,9,26,1,,,,,,,,,,,,
566,566,3.3728172877223e-06,0.0,0.0,26-1-2023,16490315,351.0,10,26,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
567,567,0.0,0.0,0.0,26-1-2023,16491196,0.0,13,26,1,,,,,,,,,,,,
568,568,0.0,0.0,0.0,26-1-2023,16491333,122.0,13,26,1,,,,,,,,,,,,
569,569,1.5857090720688722,0.0,0.0,26-1-2023,16492118,14.0,16,26,1,,,,,,,0.9998555106951504,0.0,0.00014448930484971826,0.0,0.0,0.0
570,570,240332.3031323795,0.0,0.0,26-1-2023,16493069,43.0,19,26,1,,,,,,,0.9999999990423618,0.0,9.57638215341988e-10,0.0,0.0,0.0
571,571,0.0,0.0,0.0,27-1-2023,16499981,42.0,18,27,1,,,,,,,,,,,,
572,572,1.6126007306277668e-05,6.998014467740684e-06,0.4339582845790004,27-1-2023,16500528,259.64999999999986,20,27,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
573,573,1.5782233615440932e-06,0.0,0.0,27-1-2023,16500995,42.0,22,27,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
574,574,0.0,0.0,0.0,28-1-2023,16502291,14.0,2,28,1,,,,,,,,,,,,
575,575,4941.9919798708615,2395.266596780749,0.4846763423609075,28-1-2023,16502490,259.64999999999986,3,28,1,1.0,0.0,0.0,0.0,0.0,0.0,0.9862962401618868,0.013703759838113243,0.0,0.0,0.0,0.0
576,576,96787.11769632564,84340.81333855595,0.8714053620563371,28-1-2023,16506137,69.0,15,28,1,0.05195733851547205,0.948042661484528,0.0,0.0,0.0,0.0,0.15983908568674174,0.0,0.5999257059157307,0.2333789261487645,0.006856282248763058,0.0
577,577,0.00015488622023507832,0.0,0.0,29-1-2023,16509385,21.0,2,29,1,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
578,578,0.0002320095217689561,0.0,0.0,29-1-2023,16511554,41.0,9,29,1,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
579,579,0.0,0.0,0.0,29-1-2023,16514120,0.0,17,29,1,,,,,,,,,,,,
580,580,0.0,0.0,0.0,29-1-2023,16514457,39.0,19,29,1,,,,,,,,,,,,
581,581,8.159053879551722,2.8555061665087296,0.3499800600245108,30-1-2023,16517979,259.64999999999986,6,30,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582,582,0.0,0.0,0.0,30-1-2023,16520014,0.0,13,30,1,,,,,,,,,,,,
583,583,3.3052205266163385e-07,0.0,0.0,30-1-2023,16520594,40.0,15,30,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
584,584,1.5514055432740413e-05,0.0,0.0,30-1-2023,16521522,0.0,18,30,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
585,585,747.8510575914137,199.97273529112385,0.2673964732164334,30-1-2023,16522980,259.64999999999986,23,30,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586,586,8.68006660267289e-07,0.0,0.0,31-1-2023,16523949,31.0,2,31,1,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
587,587,154896.99843545698,110069.75645097924,0.7105996730907829,31-1-2023,16524513,408.0,4,31,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588,588,7724994.493533685,0.0,0.0,31-1-2023,16525088,270.0,6,31,1,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
589,589,438954.1305493817,314482.6097050573,0.7164361554394316,31-1-2023,16525381,6.0,7,31,1,0.0,1.0,0.0,0.0,0.0,0.0,0.5786423736613383,0.0,0.0,0.4213576263386616,0.0,0.0
590,590,0.0,0.0,0.0,31-1-2023,16526878,0.0,12,31,1,,,,,,,,,,,,
591,591,0.0,0.0,0.0,31-1-2023,16527854,346.0,15,31,1,,,,,,,,,,,,
592,592,0.0002559986852051725,0.0,0.0,2-2-2023,16537992,1.0,1,2,2,,,,,,,0.06366039949092697,0.0,0.9363396005090732,0.0,0.0,0.0
593,593,0.0,0.0,0.0,2-2-2023,16541344,0.0,13,2,2,,,,,,,,,,,,
594,594,0.0,0.0,0.0,3-2-2023,16545756,0.0,4,3,2,,,,,,,,,,,,
595,595,6.6766641105215466e-06,0.0,0.0,3-2-2023,16547291,10.0,9,3,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
596,596,7.819664558834951e-06,0.0,0.0,3-2-2023,16549221,100.0,15,3,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
597,597,1.5851531855529813e-05,0.0,0.0,3-2-2023,16549224,81.0,15,3,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
598,598,0.0,0.0,0.0,3-2-2023,16549226,116.0,15,3,2,,,,,,,,,,,,
599,599,1.3542421824533154e-05,0.0,0.0,3-2-2023,16549227,138.0,15,3,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
600,600,0.0,0.0,0.0,3-2-2023,16549294,50.0,15,3,2,,,,,,,,,,,,
601,601,8.461104791910176e-06,0.0,0.0,3-2-2023,16551228,16.0,22,3,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
602,602,4.933878791356497e-07,0.0,0.0,4-2-2023,16554960,130.0,10,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
603,603,2.108393404429808e-05,0.0,0.0,5-2-2023,16559908,48.0,3,5,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
604,604,9.35110676305076e-06,0.0,0.0,5-2-2023,16559992,112.0,3,5,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
605,605,9.9999618162386,0.0,0.0,5-2-2023,16560285,1.0,4,5,2,,,,,,,0.00016614264204138502,0.9998338573579586,0.0,0.0,0.0,0.0
606,606,1.8974352008271837e-05,0.0,0.0,5-2-2023,16563056,42.0,14,5,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
607,607,3.293461263452772,0.0,0.0,6-2-2023,16566380,73.0,1,6,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
608,608,2.572570207508264e-05,0.0,0.0,6-2-2023,16567260,113.0,4,6,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
609,609,1.9500759734808904e-06,0.0,0.0,6-2-2023,16568944,43.0,9,6,2,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
610,610,0.9998549393182096,0.0,0.0,6-2-2023,16570899,0.0,16,6,2,,,,,,,6.736628267799826e-07,0.9999993263371733,0.0,0.0,0.0,0.0
611,611,1.0587310165877647e-05,0.0,0.0,6-2-2023,16572145,63.0,20,6,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
612,612,24518.357512984854,20386.387456509012,0.8314744348479478,7-2-2023,16574234,32.0,3,7,2,0.0,1.0,0.0,0.0,0.0,0.0,0.6641737580723233,0.0,0.33582624192767674,0.0,0.0,0.0
613,613,1.6229242850717312e-05,0.0,0.0,7-2-2023,16574327,178.0,3,7,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
614,614,0.0,0.0,0.0,7-2-2023,16574516,0.0,4,7,2,,,,,,,,,,,,
615,615,0.0,0.0,0.0,7-2-2023,16574977,51.0,5,7,2,,,,,,,,,,,,
616,616,1.358418082499927e-06,0.0,0.0,7-2-2023,16575285,42.0,7,7,2,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
617,617,1.6647053338681797e-05,0.0,0.0,7-2-2023,16577793,63.0,15,7,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
618,618,5.612600604070083,0.0,0.0,7-2-2023,16578049,63.0,16,7,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
619,619,3344.9595811584113,961.7696409304928,0.2875280306368955,7-2-2023,16578577,259.64999999999986,18,7,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
620,620,0.000348648699130222,0.00032357130214218593,0.9280725926968983,8-2-2023,16583350,259.64999999999986,10,8,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
621,621,1.6238613543751628e-05,0.0,0.0,8-2-2023,16583859,37.0,11,8,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
622,622,29481.814943368263,18504.272422858,0.6276503823934494,8-2-2023,16586782,259.64999999999986,21,8,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
623,623,1.9968997194493757e-05,0.0,0.0,9-2-2023,16588106,11.0,2,9,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
624,624,1.9566834609128653e-05,0.0,0.0,9-2-2023,16588683,6.0,4,9,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
625,625,7.818149789157755e-07,0.0,0.0,9-2-2023,16590928,251.0,11,9,2,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
626,626,0.0,0.0,0.0,9-2-2023,16591168,1.0,12,9,2,,,,,,,,,,,,
627,627,1.1265741092287173e-06,0.0,0.0,9-2-2023,16592252,32.0,16,9,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
628,628,36439.640532632,31732.569216693486,0.8708255282671273,9-2-2023,16593678,259.64999999999986,20,9,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
629,629,0.0,0.0,0.0,10-2-2023,16597389,28.0,9,10,2,,,,,,,,,,,,
630,630,8.330962624141467e-06,0.0,0.0,10-2-2023,16599506,25.0,16,10,2,,,,,,,0.6234751866192473,0.0,0.0,0.3765248133807527,0.0,0.0
631,631,1.001651455405372e-06,0.0,0.0,10-2-2023,16600501,326.0,19,10,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
632,632,0.0,0.0,0.0,11-2-2023,16604450,27.0,8,11,2,,,,,,,,,,,,
633,633,5.27569790071894e-07,0.0,0.0,11-2-2023,16607097,61.0,17,11,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
634,634,0.0,0.0,0.0,11-2-2023,16608044,26.0,20,11,2,,,,,,,,,,,,
635,635,5582.6916138652905,3291.4134745213732,0.5895746536216955,11-2-2023,16608628,259.64999999999986,22,11,2,0.0,1.0,0.0,0.0,0.0,0.0,0.2083965738949831,0.0,0.7916034261050169,0.0,0.0,0.0
636,636,3000.508650584081,2899.2312561435187,0.9662465914168092,12-2-2023,16609655,259.64999999999986,2,12,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637,637,250812.92102012984,61.849601449188214,0.00024659655171522946,12-2-2023,16611872,259.64999999999986,9,12,2,1.0,0.0,0.0,0.0,0.0,0.0,0.003427214371184785,0.9965727856288152,0.0,0.0,0.0,0.0
638,638,22047.432479470084,9997.909618550862,0.4534727400961822,12-2-2023,16614708,259.64999999999986,19,12,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
639,639,7.540513683364301e-07,0.0,0.0,14-2-2023,16625983,0.0,9,14,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
640,640,0.0,0.0,0.0,14-2-2023,16630323,183.0,23,14,2,,,,,,,,,,,,
641,641,1.0052081495877152e-06,0.0,0.0,15-2-2023,16633949,32.0,11,15,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
642,642,0.0002451898670912448,0.0,0.0,16-2-2023,16639738,23.0,7,16,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
643,643,0.0,0.0,0.0,16-2-2023,16641211,41.0,12,16,2,,,,,,,,,,,,
644,644,3.2115161150579965e-06,0.0,0.0,16-2-2023,16644342,0.0,22,16,2,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
645,645,4.864777812782044,2.6183008329919275,0.5382159131939035,17-2-2023,16645830,259.64999999999986,3,17,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
646,646,3332.1728318192895,3300.7091343682564,0.9905576033900212,17-2-2023,16647602,73.0,9,17,2,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999996640248,0.0,0.0,0.0,0.0,3.359751617603201e-10
647,647,0.9160261006022432,0.0,0.0,17-2-2023,16651173,82.0,21,17,2,,,,,,,3.673173456214554e-07,0.9999996326826543,0.0,0.0,0.0,0.0
648,648,16427.533359504952,15832.9427618685,0.9638052418081124,18-2-2023,16654177,72.0,7,18,2,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999406516,0.0,0.0,0.0,5.934853683859479e-11,0.0
649,649,0.0,0.0,0.0,18-2-2023,16655712,1.0,13,18,2,,,,,,,,,,,,
650,650,0.0002463536344577574,0.0,0.0,19-2-2023,16661661,324.0,9,19,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
651,651,1.104814980317397e-06,0.0,0.0,19-2-2023,16663573,4.0,15,19,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
652,652,0.0002483696771328007,0.0,0.0,19-2-2023,16663619,18.0,15,19,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
653,653,0.0,0.0,0.0,19-2-2023,16665025,5.0,20,19,2,,,,,,,,,,,,
654,654,0.0,0.0,0.0,19-2-2023,16665526,298.0,22,19,2,,,,,,,,,,,,
655,655,0.2510684892219332,0.0,0.0,20-2-2023,16668660,17.0,8,20,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
656,656,1.7040857864444913e-05,0.0,0.0,20-2-2023,16669795,102.0,12,20,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
657,657,1.3712341533490885e-06,0.0,0.0,20-2-2023,16670051,128.0,13,20,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
658,658,9.44751771805476e-07,0.0,0.0,20-2-2023,16670845,0.0,16,20,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
659,659,2121.841137111181,1840.8514485251467,0.8675727019938011,20-2-2023,16672026,259.64999999999986,20,20,2,0.0,1.0,0.0,0.0,0.0,0.0,0.7954271106226245,0.0,0.0,0.0,0.0,0.2045728893773754
660,660,9.25834664846807e-07,0.0,0.0,21-2-2023,16676780,16.0,12,21,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
661,661,1.0564537039446542e-06,0.0,0.0,21-2-2023,16676965,24.0,12,21,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
662,662,0.00024217781143274326,0.0,0.0,21-2-2023,16679550,419.0,21,21,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
663,663,5.44861640979246e-07,0.0,0.0,21-2-2023,16679768,3.0,22,21,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
664,664,3.2115161150579965e-06,0.0,0.0,21-2-2023,16679877,1.0,22,21,2,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
665,665,0.0002436464968859463,0.0,0.0,22-2-2023,16680593,30.0,1,22,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
666,666,0.0,0.0,0.0,22-2-2023,16682142,107.0,6,22,2,,,,,,,,,,,,
667,667,0.00024005807969046373,0.0,0.0,22-2-2023,16683111,63.0,9,22,2,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
668,668,8.210711741110224e-07,0.0,0.0,22-2-2023,16685271,18.0,16,22,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
669,669,0.0,0.0,0.0,23-2-2023,16691020,7.0,12,23,2,,,,,,,,,,,,
670,670,9.512821441630343e-07,0.0,0.0,23-2-2023,16691690,333.0,14,23,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
671,671,786.9934076303815,0.0,0.0,24-2-2023,16695662,0.0,3,24,2,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
672,672,5.59553502102914e-07,0.0,0.0,24-2-2023,16695742,12.0,4,24,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
673,673,1.6323356262563283e-05,0.0,0.0,24-2-2023,16696777,72.0,7,24,2,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
