snapped_at,price,market_cap,total_volume
2022-10-04 00:00:00 UTC,0.020655495261314813,837370.1357568982,4994.705309138535
2022-10-05 00:00:00 UTC,0.020963711088449074,848361.2514812889,1867.8666579808125
2022-10-06 00:00:00 UTC,0.02086717141355827,845348.2878256474,1555.0633480811894
2022-10-07 00:00:00 UTC,0.021771252638503387,881040.9119257941,5355.6410640612785
2022-10-08 00:00:00 UTC,0.02165327628684904,875270.8922349474,8680.192171661749
2022-10-09 00:00:00 UTC,0.02159783744111852,960136.2181821017,2081.815550949414
2022-10-10 00:00:00 UTC,0.022114102345907733,982798.9526778455,2393.4977533069778
2022-10-11 00:00:00 UTC,0.021936820828453323,975326.0946027811,1250.4426608634963
2022-10-12 00:00:00 UTC,0.023591168701097988,1048380.5739878202,8888.161537488275
2022-10-13 00:00:00 UTC,0.023474659266830785,1044640.1544465465,15409.235835933063
2022-10-14 00:00:00 UTC,0.023605231573013606,1060217.2706012074,2679.949150947381
2022-10-15 00:00:00 UTC,0.023344537112410125,1058130.0769963744,3322.908101654682
2022-10-16 00:00:00 UTC,0.022625014601480968,1025858.0884451498,5754.084213507046
2022-10-17 00:00:00 UTC,0.022230143438465518,1070513.76603005,5171.9317915327565
2022-10-18 00:00:00 UTC,0.022241158045080953,1070611.570913944,1589.2641892693046
2022-10-19 00:00:00 UTC,0.021754813705459154,1049942.2149987163,3843.553466225702
2022-10-20 00:00:00 UTC,0.02156806647850879,1041696.1870926897,7294.147538499844
2022-10-21 00:00:00 UTC,0.02153663360924096,1041090.9344177038,0.17229306887392767
2022-10-22 00:00:00 UTC,0.020263213171811904,979023.0683933203,7511.046279248206
2022-10-23 00:00:00 UTC,0.02047885917179109,990831.0828061221,356.823642209288
2022-10-24 00:00:00 UTC,0.02045042779066153,990816.9993255873,1067.3078263946252
2022-10-25 00:00:00 UTC,0.02056771340248895,996491.5146678473,16.454170721991158
2022-10-26 00:00:00 UTC,0.020584979743317976,996133.6285555142,30.30109018216406
2022-10-27 00:00:00 UTC,0.020708017073327912,1002806.5377458641,30.482201131938687
2022-10-28 00:00:00 UTC,0.02146072706657405,1041776.8547576374,531.796816709705
2022-10-29 00:00:00 UTC,0.02146072706657405,1041776.8547576374,531.796816709705
2022-10-31 00:00:00 UTC,0.020373811678131043,989086.5452815824,4114.002296918289
2022-11-01 00:00:00 UTC,0.020373811678131043,989086.5452815824,4114.002296918289
2022-11-02 00:00:00 UTC,0.02038685425721129,990066.4747584881,1210.612179501721
2022-11-03 00:00:00 UTC,0.02038237460405351,989919.1269466404,702.4989231033084
2022-11-04 00:00:00 UTC,0.02048853390060761,995075.0089379961,12.047257933557274
2022-11-05 00:00:00 UTC,0.02101439652501631,1064062.9081165164,2056.636959110296
2022-11-06 00:00:00 UTC,0.020160606010927506,979340.8885160347,3741.929439264211
2022-11-07 00:00:00 UTC,0.01993669660794896,968564.4501951011,217.86822053166622
2022-11-08 00:00:00 UTC,0.020783553405886994,1009631.7045285039,10098.97800256136
2022-11-09 00:00:00 UTC,0.018791445334337756,913692.1698748315,30058.532876571993
2022-11-10 00:00:00 UTC,0.0175542287976683,843432.1758072915,21375.082237768784
2022-11-11 00:00:00 UTC,0.018994588000766935,942183.7851533033,4299.576950677602
2022-11-12 00:00:00 UTC,0.01899172836169081,922131.708723153,5121.993172234565
2022-11-13 00:00:00 UTC,0.018687200610184775,907786.1206475025,5040.498620585139
2022-11-14 00:00:00 UTC,0.01710367706754425,830305.8961841569,10974.882256576982
2022-11-15 00:00:00 UTC,0.017267483753252634,838888.7706227961,39393.070455580375
2022-11-16 00:00:00 UTC,0.017716112650926596,861212.599805202,9471.140119861264
2022-11-17 00:00:00 UTC,0.01715693141952159,881385.6285696931,5260.177917773964
2022-11-18 00:00:00 UTC,0.018230146301189968,924856.094941705,31115.140786285836
2022-11-19 00:00:00 UTC,0.018441969242207187,947238.9562925573,7695.612461142153
2022-11-20 00:00:00 UTC,0.018030961125202725,926286.2697562525,2079.1501273471263
2022-11-21 00:00:00 UTC,0.018040849566003304,928784.2183052349,10.824509739601984
2022-11-22 00:00:00 UTC,0.017170392177113636,882234.962812436,2342.0414929583
2022-11-23 00:00:00 UTC,0.01638196780711817,841574.2092701064,1113.9410469484214
2022-11-24 00:00:00 UTC,0.017094044657683383,875260.1760143407,4229.408529204023
2022-11-25 00:00:00 UTC,0.01692901045780165,870428.3565123209,7872.463875170585
2022-11-26 00:00:00 UTC,0.01730640202082164,886932.5642287504,9105.313456802765
2022-11-27 00:00:00 UTC,0.017259683001428862,887915.5298022783,5311.667443689733
2022-11-28 00:00:00 UTC,0.01793717626068865,924041.8110451532,5690.6409174085165
2022-12-23 00:00:00 UTC,0.01786337453669911,920301.9689082417,1553.6745303810917
2022-12-24 00:00:00 UTC,0.01786337453669911,920301.9689082417,1553.6745303810917
2022-12-25 00:00:00 UTC,0.018072935332347228,935169.3856928867,4340.362590682181
2022-12-26 00:00:00 UTC,0.018092374436232253,931527.8726303085,3684.43642403092
2022-12-27 00:00:00 UTC,0.017919474223107867,922711.458757405,5498.097571831061
2022-12-28 00:00:00 UTC,0.017341284697561146,893008.733474321,3194.3205282086947
2022-12-29 00:00:00 UTC,0.016931791400510002,871247.9010729393,2919.0020431599764
2022-12-30 00:00:00 UTC,0.016439759683378893,846421.0899822457,2320.897119859075
2022-12-31 00:00:00 UTC,0.015611686377494128,845603.705877822,16092.444887856567
2023-01-01 00:00:00 UTC,0.015476021193281479,838523.3497547804,3747.2600331748176
2023-01-02 00:00:00 UTC,0.01576754975540228,853081.4357396987,2484.2445684894224
2023-01-03 00:00:00 UTC,0.016197100886412533,878197.9143508159,2775.647071483578
2023-01-04 00:00:00 UTC,0.015786662682143324,855657.9679649925,1222.2044431153042
2023-01-05 00:00:00 UTC,0.01571764727748043,850632.7400709186,606.2267421526711
2023-01-06 00:00:00 UTC,0.015874731906711986,865538.2137406796,1078.8078982759505
2023-01-07 00:00:00 UTC,0.015975742007973238,870111.9649783443,2421.239513944298
2023-01-08 00:00:00 UTC,0.01630411341278988,887422.9293257487,5162.624053586666
2023-01-09 00:00:00 UTC,0.01701641560925469,922269.3040076202,4591.535011923957
2023-01-10 00:00:00 UTC,0.017647456348668007,959172.0302653667,4727.510461321411
2023-01-11 00:00:00 UTC,0.01757498072016537,956751.4857304574,1906.4344778558514
2023-01-12 00:00:00 UTC,0.01774741178169047,964854.1996540274,5223.708441981295
2023-01-13 00:00:00 UTC,0.017722768372287142,976431.9205005455,9066.901047925843
2023-01-14 00:00:00 UTC,0.01814369721635072,1002634.8315754686,11155.478166530387
2023-01-15 00:00:00 UTC,0.017212151351156287,1121384.5299400561,23227.531792013702
2023-01-16 00:00:00 UTC,0.017383226156816943,1132281.7485920095,5512.89691721516
2023-01-17 00:00:00 UTC,0.01755554760828852,1139126.762003181,35060.80547808008
2023-01-18 00:00:00 UTC,0.017959437352923904,1175808.206585924,4813.082490755432
2023-01-19 00:00:00 UTC,0.018097075102059365,1192093.7525218346,15022.712129709415
2023-01-20 00:00:00 UTC,0.01984371556993394,1292223.407408268,10049.394357020348
2023-01-21 00:00:00 UTC,0.02151850400317884,1402743.0782197604,29069.46929759208
2023-01-22 00:00:00 UTC,0.02027577434563678,1330141.8149303019,31169.185846086966
2023-01-23 00:00:00 UTC,0.019410951735472425,1270598.5980878077,15683.101466149277
2023-01-24 00:00:00 UTC,0.019720505095739468,1269438.938052432,2244.3213519538385
2023-01-25 00:00:00 UTC,0.018128148257869486,1184657.7860432114,9784.140236100171
2023-01-26 00:00:00 UTC,0.01929366327595847,1261409.1029027856,7890.002448291925
2023-01-27 00:00:00 UTC,0.01888946078703816,1241630.160325332,4660.502728653541
2023-01-28 00:00:00 UTC,0.019603009424705598,1290427.3114163785,8687.145625882526
2023-01-29 00:00:00 UTC,0.01864163066028848,1227830.4965776633,7647.681962899226
2023-01-30 00:00:00 UTC,0.019480817212174314,1284131.6065660864,8382.779375299615
2023-01-31 00:00:00 UTC,0.0177633917266409,1171080.0225843168,10947.60104931988
2023-02-01 00:00:00 UTC,0.01830276718118586,1206144.930108945,8803.932390288062
2023-02-02 00:00:00 UTC,0.019464026134031587,1284021.1747030609,11619.259058296308
2023-02-03 00:00:00 UTC,0.01927188489464308,1275697.072239465,14416.016963777853
2023-02-04 00:00:00 UTC,0.018121690413538925,1197425.4281169844,48908.688183656275
2023-02-05 00:00:00 UTC,0.018743053194510213,1237452.685478513,9743.135172497048
2023-02-06 00:00:00 UTC,0.01776343229463565,1174523.4286682736,3459.3842922486506
2023-02-07 00:00:00 UTC,0.017353700744103324,1142443.0457933254,3524.209092626244
2023-02-08 00:00:00 UTC,0.01860013702782618,1239633.9325485071,16204.15079432829
2023-02-09 00:00:00 UTC,0.0187600160461085,1238214.1113011017,8248.219549958996
2023-02-10 00:00:00 UTC,0.017793838537339405,1174208.7374077546,6977.479580108568
2023-02-11 00:00:00 UTC,0.018988126546710296,1254375.6015562252,7467.836667860961
2023-02-12 00:00:00 UTC,0.021654758394599235,1429185.6910593144,12181.286319937266
2023-02-13 00:00:00 UTC,0.02108455961700727,1393830.4050546805,19647.734337491616
2023-02-14 00:00:00 UTC,0.020575137139068014,1361875.236315055,21695.88006568239
2023-02-15 00:00:00 UTC,0.02114838216961949,1388060.91088247,11590.173876449277
