0x0d273e65562ecabeb4b5bd8e9cf6b9231c91bf231ee1b6686855249e2680cd78,16500528,20,27,1,0.4340814106710085,7e-06,1.6126007306277668e-05,0.0,0.0,0.0,0.0,0.0,1.0
0x62ad350aa209899ffe075f2382884aa17ee83466c7701b072cf74ebbb5ce4605,16511909,10,29,1,0.9474472126099048,295240.094325,311616.4050044655,0.0,1.0,0.0,0.0,0.0,0.0
0x1f4049cbb2320b0752479a726ac1ae64da73e5f18325206f16a9da977b51aa87,16514237,18,29,1,0.6031114418861474,287979.630394,477489.9137933507,0.0,0.3995603732528968,0.31068786965579337,0.0,0.0,0.2897517570913099
0xcd6c790af5c96f201fd72315cda8c45d5f8a783fad7138f1a17a060c0890b88f,16517979,6,30,1,0.35003862484076576,2.855984,8.159053879551722,0.0,0.0,0.0,0.0,0.0,1.0
0xbcb94a95701ec51cdc53b09a1f919668a6f3afda4e0d134f02a711d181727556,16520594,15,30,1,0.9363730379870451,520.0,555.3342299537616,0.0,0.0,0.0,0.0,0.0,1.0
0x1a94670a330cb49499a026355b1e5723df69340a42552f807dfc792e250d1717,16522980,23,30,1,0.26743289585513885,199.999974,747.8510575914138,1.0,0.0,0.0,0.0,0.0,0.0
0x26a8133115ad74bc92905c22bbc079e0f65899c200e89d14e8608ed48ce6855b,16524513,4,31,1,0.6040341738131573,131833.37656,218254.83105990512,0.0,0.0,0.0,0.0,0.0,1.0
0x0128f6adbf22ed582c2a435936882a13e0bcede081418889d9b8899f2d70a90d,16527854,15,31,1,0.6549540063911959,38013.469661,58039.90706226023,0.0,0.0,0.0,0.0,0.0,1.0
0x2060a848bd411a5bdc67d142c04f44cbb6aeb0295fc90ea54e30e5fd9158cef5,16542571,17,2,2,0.7267346414049888,754415.85778,1038089.853982322,0.0,0.0,0.0,0.0,0.0,1.0
0x3ca6f515e986783c22148fdcbefed4f70d3ac881392db70ed0190213bf14a0df,16574234,3,7,2,0.6092827564851582,14938.61245,24518.357512984854,0.0,0.33582624192767674,0.0,0.0,0.0,0.6641737580723233
0x9d4e21a3d2b144dfb9de86ba6e98b2b934725957d219295caa1b81cace0f1014,16578577,18,7,2,0.2875635327309047,961.888394,3344.9595811584113,0.0,0.0,0.0,0.0,0.0,1.0
0x4c1606a3bdc3f1c4d04721e9d111fc05c97906328cca0efad851021fd5f4a932,16590525,10,9,2,0.6016521150118952,5987.899308,9952.42792071231,0.0,0.0,0.0,0.0,0.0,1.0
0x6f7dcb048589255936f250ee6f9059deee4ae042133df4554106990e5b230d21,16593678,20,9,2,0.5930110976248891,15032.425203,25349.315153135303,0.0,0.0,0.0,0.0,0.0,1.0
0x93becdf121871e86b6d3b54e6a5c9b922d4cecb97ff196bf7614ee42570e95eb,16597104,8,10,2,0.5162449192505991,800.0,1549.652055,0.0,0.0,0.0,0.0,0.0,1.0
0x1f730de7407ae3e5d9ea5c0985ed7556eccbe068d04275e7cf70f1c7009f2acd,16600501,19,10,2,0.8787804055447695,86251.886703,98149.53332912688,0.0,0.0,0.0,0.0,0.0,1.0
0x6ba86f4bbf4ffed486070a9b214ed4fa0adebf147043add97e399b364356cf6e,16608628,22,11,2,0.6054528590881565,2425.477608,4006.055255322265,0.0,1.0,0.0,0.0,0.0,0.0
0xb386128d7d5da2c855bfd6f2e142a5234d15df6ebe38a11c1a239ccde95254bb,16614708,19,12,2,0.4535675530160578,10000.0,22047.43247947008,0.0,1.0,0.0,0.0,0.0,0.0
0xbaefd1913d7dca7d6e9643ac7d832aadd96a91385550d2850a1a90a6e6f864cf,16622277,20,13,2,0.8419789615730872,103178.473711,122542.81688728833,0.0,0.4576201821193866,0.0,0.0,0.0,0.5423798178806134
0xb5bd28311b5a6308e00c0322316fb6a89b6c5c63820d2c0afe421af9aec65607,16645830,3,17,2,0.5383226327663181,2.61882,4.864777812782043,0.0,1.0,0.0,0.0,0.0,0.0
0x5cf7ef28098acdc9ed080ffe30dcd2813bc13c8b860864b7036d97e1a7972267,16655712,13,18,2,0.26554377037836285,2848.446111,10726.842158418409,0.0,0.05274474357714591,0.08368486885791465,0.0,0.8267739104420107,0.03679647712292883
0x89d568b1337fdc9722254fc426b04f5fa33c96e2d77273718a65ac453c6eff86,16661661,9,19,2,0.7072178408105136,1045354.671364,1478122.5968026505,0.0,1.0,0.0,0.0,0.0,0.0
0x12999724dd2b8fc1ce52fdf57e2eeaeba6b679acf608bae5f1590330a0fe3e0c,16672026,20,20,2,0.466919819876141,788.053248,1687.769964892571,0.0,0.0,0.0,0.0,0.0,1.0
0xc753e2839209b0b9e5f3bd5c5e44fbb7808a752276587eee24f2bbb333b833bb,16679550,21,21,2,0.001851604732146448,168.155212,90815.93337961948,0.0,1.0,0.0,0.0,0.0,0.0
0xa539024f3061ea1c3691c7db4f22d6a48fcbadef6033224ebd854ea9e0f44d37,16680357,0,22,2,0.8798560173817869,207814.99426,236192.04751068377,0.0,1.0,0.0,0.0,0.0,0.0
0xb80d34d46cb0ab00ff22ea070de36fd47e0948d9f49a99183b53cfefa69a4bff,16690512,10,23,2,0.9884031992905616,1029395.248843,1041473.0037113001,0.1074805155488977,0.0,0.0,0.0,0.0,0.8925194844511023
0xe09cf05ca3709c3bd3d3ec970d944c5273ced662e76e48d3ae94f5c8ba5a2c83,16691690,14,23,2,0.42887048998976446,100.0,233.1706245453881,0.0,0.0,0.0,0.0,0.0,1.0
0xc060d17101c5f5ac8f3493ae154a89264b898c282c6a4b56abf4f2f3fe43fe39,16702737,3,25,2,0.7245607512197796,8e-06,1.10411721674576e-05,0.0,0.0,0.0,0.0,0.0,1.0
0xa3a1898a902fd97de5eed38e6e1b3c15ae6aa3c4e2576c6af35e01bc857c0dd5,16705895,14,25,2,0.437840389867661,700.0,1598.756113412876,0.0,0.0,0.0,0.0,0.0,1.0
0xe72613a559c0825966e2842fbf9c9f27064c382756722a26fb959ccc40e1371a,16707939,21,25,2,0.24209438583355486,12000.0,49567.44436135029,0.0,1.0,0.0,0.0,0.0,0.0
0x7e04840d8c9d7d3c5e8fed11207c05ecde15def95cc88da7c610bc5a4eb6c7f3,16709026,1,26,2,0.7832123925373419,1626971.642521,2077305.796005302,0.0,0.0,0.0,0.0,0.0,1.0
0x3af750fe03587bc6ccf08204319ff27db6268f7396ac13e39d3b99a8f7be84bc,16713647,16,26,2,0.36852242248834033,2500.0,6783.847732030736,0.3678586782361623,0.6321413217638377,0.0,0.0,0.0,0.0
0x72b1f93fbba36b1ae29a05cbf6a08bc85c98c8e2e0f43ee9170e543f06d66f3f,16717084,4,27,2,0.7348707074609282,8e-06,1.0886268725611635e-05,0.0,0.0,0.0,0.0,0.0,1.0
0x516d112b8f1d3686934ccf6e4b3003827b170fe249fa965bc071eb4a793d9bdf,16719584,12,27,2,0.3027069609878936,164129.352302,542205.4113534712,0.0,0.898154657497091,0.0,0.0,0.10184534250290911,0.0
0x470a597e23ed3f2b6fd42a877b96019599b8278239c68f9853d6c98144b35b43,16720513,15,27,2,0.9902078948354304,682552.013292,689301.728305689,0.0,1.0,0.0,0.0,0.0,0.0
0x5c5607ace8f10ea85fc111bdc82d7b91989ea9f46e17bff18e0c982b6c7fe53c,16726429,11,28,2,0.757840701869168,96871.783784,127826.05044182985,0.0,0.980927549688202,0.0,0.0,0.0,0.01907245031179807
0x365572f31199515a4a05ccc8939a31dd93e90e9f5e8550512e11b9b3891c1b62,16733344,11,1,3,0.6633308159552607,5492.307879,8279.892546663228,0.0,0.0,0.0,0.0,0.0,1.0
0xb74ce92d92922813549a99ebcbb9c7e72352706ebe13cc5eaef3be60760a438a,16738683,5,2,3,0.2266596174494825,10801.104181,47653.41220699507,0.0,0.4569832367742421,0.0,0.0,0.543016763225758,0.0
0xdd483a5baa9688b8c96e2cc015268f4dd1ba18297efaad55f363561c1b1c28a3,16740872,12,2,3,0.1217267628260437,100.0,821.5120297161537,0.0,0.0,0.0,0.0,0.0,1.0
0x372eee4f72583a90f9cec5eebb0a2b1bca184d68f891cc522d62a66a9b4bec15,16743013,19,2,3,0.2680075228770947,2848.446111,10628.231925811524,0.0,0.050911066681575155,0.07855940803397352,0.0,0.8344448352196298,0.036084690064821505
0x03b61ca85e5db6f16befdf506cea2ecd72ead2ed71c9ce548415a5a94c39dd06,16743107,20,2,3,0.6075353420575178,150.0,246.89921658219993,0.0,0.0,0.0,0.0,0.0,1.0
0xd9136f34578aee190cbb976e717df20c77c9194f0bf9fd6d8fd2e1594dd1e207,16744233,23,2,3,0.3143498428295012,51861.656787,164980.6989568912,0.0,0.0,0.0,0.0,0.0,1.0
0x25949337fb030a5f3751711d8abaf9115bc58ef51b6860ccbe42309a18401978,16745085,2,3,3,0.7957858318899967,55681.460934,69970.41000561188,0.0,3.1991562329769803e-09,0.0,0.0,0.0,0.9999999968008437
0xbd353651df7b4a4030ae59c81e88764cc66afae7d3771fb7e8aff609a0b58675,16754341,9,4,3,0.1836116743035856,229407.336766,1249415.8535186348,0.0,0.0,0.0,0.0,0.0,1.0
0x49b30a7a4b5b4843738ef5c5a81f66d7d73dc8915e35158cafb2021c0e21bd83,16783221,11,8,3,0.6249867505437265,15561.523322,24898.96515160005,0.0,0.0,0.0,0.0,0.0,1.0
0xe3e28dde833bcccf02df657c009841daed8aec7e72cc6575cc173d5c2adbcb50,16786836,23,8,3,0.27199286272315765,13643.706462,50162.001772403004,0.0,0.0,0.0,0.0,0.2384433661011655,0.7615566338988345
0xf4823fdcb20395d81e668f3754abf9f4ce5d44594c4f36178f0f557a3d4e2ef0,16788883,6,9,3,0.5319656690260277,33402.385212,62790.49035844023,0.0,1.0,0.0,0.0,0.0,0.0
0x0da3d94532731e0b17faa4f360657e51cb5000ce848ccdba48547c994f282844,16791535,15,9,3,0.42586060265528075,93390.209622,219297.6035813205,0.11361527591198742,0.21997208209099067,0.13050346779449745,0.0,0.18273194653917613,0.35317722766334836
0x11d7c76187017330969545262e1d9357ce02c57758bc2b0f78a22d907c4025b2,16791638,15,9,3,0.48385032941655576,28498.609784,58899.63910609435,0.0,0.7384452928855845,0.0,0.0,0.0,0.26155470711441553
0x676b7395eafe72ae1381925e6d702ad0d4f2702a1ecb4f7e2f4b118d6b15d3ad,16793443,21,9,3,1.0339906367805693,317671.540446,307228.6432255338,0.0,0.5334678423236459,0.10674596490613078,0.0,0.0,0.3597861927702233
0x039d7341e314577417a75d1000a2564091818f6db124760ac4388ffe4c33149c,16799574,18,10,3,0.12444714927627132,177508.415152,1426375.904826339,0.0,0.0,0.0,0.0,0.8735391886730343,0.12646081132696577
0xe1c17710e9ee107113fb32383c66227e22e107ea1eba6b4d324c5acad555d191,16801518,1,11,3,1.0110616729080715,48740.441872,48207.189707636775,0.0,0.0,0.0,0.0,0.0,1.0
0x4f27d01387393d96359d35bb51c1e66aa38ce80e2b082e791807602b89f3e1ac,16805723,15,11,3,1.2311417353540046,1987147.462443,1614068.7992123119,0.0,0.0,0.0,0.0,0.0,1.0
0x2753231895320bc4b3085fe717c89d5bbeb86928af6bc171b1426fab5f83f26d,16806116,16,11,3,0.4927692928646057,5147.244996,10445.547379946558,0.0,0.0,0.0,0.0,0.0,1.0
0x06b0032e3a0dfc88d6483184b2f49ac2bf4e5bbe22888dfa6729aec349a40eb4,16806133,16,11,3,0.4078985853998908,25164.194476,61692.2817992365,0.0,0.0,0.0,0.0,0.605878367433073,0.39412163256692695
0x8c3350fa5f7703ac12b546974b8e1bcae15441e84b59b00dcda0e0118c10eb2c,16806548,18,11,3,0.282080220766735,213020.445006,755176.8231993704,0.0,1.0,0.0,0.0,0.0,0.0
0xc9b88972746c82d895a09087ca957b47da0e163b21b8b325f11541b92ee4e983,16807861,22,11,3,0.7648130974957841,57.002295,74.53101311502346,0.0,0.0,0.0,0.0,0.0,1.0
0xb934448e40a53a968b53d0f677176d278370370a70084c5309e555057af7f006,16809287,3,12,3,0.8542356329561602,125.306893,146.68890896808423,0.0,0.0,0.0,0.0,0.0,1.0
